Entry	Organism	AA_len	num_combinations
Q9XUB9	Caenorhabditis elegans	634	17110345929498788937335529666225802581684728165533582388653670210399030709962045238574394554637565692989327316136792994897565516589183259353932299382287308066053988521266380832328906868190561945930233828304529871714360040520854064988829228894896607220438541248879440015514280125550362459445543656196930368792690688
Q9XUB3	Caenorhabditis elegans	781	30294557528537464469942369246098445819858744506272169000296495518345735220351424116712578352193771456822262074838639492184055592455007845360539247091720362192116764995831982206256759653862548504274243722777443619171419551786004265777177477723953592268968509160577268570579643696901448179872062393147464429346621722786701724404185028998311931233196396314628390577015433947325472507428864
Q9XUB2	Caenorhabditis elegans	468	179050444185967485159723018927879369170837952054007866933005201790903935637602559888262758043432607406661219130422655013263196552696565239825690520956001209640924939789440945457619450579549164314964386954049477948961980416
Q9XU98	Caenorhabditis elegans	461	28968563527406148415033462843358010571870071209254827320108399534682699444578226670061201769929987938652389023737867037772766416779941283367369990460871195561374930913232995907480907460407200718935224507538464037143728174923776
Q9XU84	Caenorhabditis elegans	479	265726977625553881094907738669654607378743959684184779675463350096394195819477416709660756497764224322587694653409969670912643551976149585124657910567876657173923517567034718367140259785492075002457325821699275774422767710223144004354048
Q9XU75	Caenorhabditis elegans	664	2361490548532162695924668768760618561157918307140604332194302054214616414259314659604542642215258652676412823484833539897154447747085157537087091037002029241784978692433798228849823952247825775703543416722708734102248052714431064782296664690311473204475175984891375951009425781785887566859877853973552228499056698087173025972228789895168
Q9XU63	Caenorhabditis elegans	348	140950012446701880666605815745948995079367259698217718522659044156603556055425487159902576802334205870999126501840254300650347847507996500038636423623059068444367631478960943005696
Q9XU42	Caenorhabditis elegans	735	1169738163239995729775947812975270820149997176038898387327575115426222390289142823706856372663851905665063721643957273838586779538702783468545921629973604044725592684732022063547365233996862496530653020644938952810198898696913440792524814838803325203260047185784137966681319972703461965283009672453055351960503731327122370813045613543983102669357056
Q9XTY6	Caenorhabditis elegans	593	1529784136667739355921941667755764953644698396223805760322839338517102364596311322323178758141776832311391292465042441627165572338329248966628220622147975093071519302242968752890429514782777006560286923793363261674138311194257801621153583725830609251896012537081191541151489030618998032162685125130140516352
Q9XTY1	Caenorhabditis elegans	1058	8548543392414656062105279225221625009848849115136011709468742931535735380623963644999960403570038643906013118181994842062806460652443261159084280156125686336333038256995780402047274145937580244748257315551544328304369923544714913791247511643721434048509612725120510961587299888032034889801503857578187604571573806080486912374038150725668359291578771786787711138236838930252553127881891373515623467224511471966336001748577466794508602591993296187923120629719721983319157518278100124835194778072144452330590549227557090067667222528
Q9XTW2	Caenorhabditis elegans	512	278634931290692786422973976983271749586773826269803739532978657790676640275604351703749237405399619283281714508894012357646896125156943027371673293231621833672804026356370996846542465044832138037776692880814139794441128074514943447509550235648
Q9XTU6	Caenorhabditis elegans	90	358021971442320262676049933943970627321856
Q9XTT8	Caenorhabditis elegans	321	39311759784144640268584640521510979481950266405220130309538429685190816676488033206486211340453091880760231686928188774222728715592592170039000011330551808
Q9XTT4	Caenorhabditis elegans	1159	346874783738242380012725962806869200814283583998551117829583053277507750795853254482647867721635281212013744838982529113876918850443816680331871683546537670055967410902086688262102640101354300340280274679775410635601344867655746931614876953703383345653393862929068341707148686530038613378184196115983939821486100950243873922377525004467539928503294103950039523310548642163040325309979259058383819848462386840942274554159912583506509755856395976546933781923977720273089990140281836336062748210064181752264332450047136819583402407191358611057740744764400789663710553264269145204417338956392169472
Q9XTR8	Caenorhabditis elegans	353	12992147262520127878971469836946451042387431798256925911233252889562263218036776136238009394968523753504667827346895344720150245542329150562306806611140552422171509847653353219162112
Q9XTR1	Caenorhabditis elegans	406	1996852843615092829203027113422958601629307277317496746391914311802821981855598163223457947034456521079302620979591464210409275095769994053135780767740421576017849912137518073806952473869094523395637248
Q9XTQ7	Caenorhabditis elegans	462	14096999571649592041595312726229798493558413641116147379369365547401448660619724745122703466275536046341251104576436474504237990986905974461956266095907887237449302359502264517769294583029064804845776113666223497877674642112512
Q9XTQ6	Caenorhabditis elegans	657	416791283437596143705243898955564749470526350216141705352305716724378937613602707348682477917972894708797375759362806087314052541261375642532886877889753701395063913641074230663007197417424353483642595373251558806598922920265984302259087225661046396838880337217438877486345633548466952134997004413886773359280128
Q9XTQ5	Caenorhabditis elegans	468	949241889666044671263816510451155290419038493384862181625312035952482695399939331524565459597065844773761483529842427093738009945045115973381979847421827336155133736164818809896334375662623153158069436663020389569125684835902291968
Q9XTJ4	Caenorhabditis elegans	463	43635082504350511131132766522421009255208330394593621532959523686694351400224345103841799124176764252456079444040415432137445001046624411945827099978097297759164940399348229670958947490133656312339228893481386070875685949973238096993452032
Q9XTI0	Caenorhabditis elegans	299	394517394873130629299931223688158341635417830943618128166384650389571665731353390312865950906591368306274015360031198438185775059057339523185703387136
Q9XTG7	Caenorhabditis elegans	528	218103662949199513957018508378352572673061881606416275704549669471370817578391354610225764867696171885781494534275171246600594254562755705213649815291017583499058625337282289899359766038296145917796050669410694830480293199204169520295013738306904426283008
Q9XTG1	Caenorhabditis elegans	798	12730981475804435386565240547121491056677986776934618641118464214727057410567264494763344308122073339431819195400376210681733388183372136987708983048775782910927418690891522698337575446753289646955865557101336551262576044216768690528341289483227539070617634141954624230148203171957714630217497628900967136992372993831885129994003417457426268264970723382839697589123982620296139958150257445533068973706313728
Q9XTF3	Caenorhabditis elegans	817	7329395772781596971111026710812558256366584563695063449264852917036928301270066037726594078154050326389210090469609701427961238507813119130288939248944378912669414229011634967948864964067904601024278911373032579987615764102108222647308193264956727424091795951941564614750115798990994600350988562318853680211008287993141017553757938212874969890442880446034901613586561597783497453666893949692653094355370390979997203547388116992
