Entry	Organism	AA_len	num_combinations
Q3E834	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	85	253690072700370830289096870593490258872739299328
Q3E833	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	88	782994051544354414472521205535463761952899072
Q3E832	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	53	117640273407315333844303872
Q3E830	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	75	34531440146828729038970865542435438592
Q3E829	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	80	165938070412604949627456920525331234816
Q3E828	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	52	223332706546700204095045632
Q3E827	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	93	72417678766802162761535828614049564914089984
Q3E826	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	78	12949290055060773389614074578413289472
Q3E825	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	87	2474647866609317655616857143420724976048668672
Q3E824	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	90	64371270014935255788031847656932946590302208
Q3E823	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	68	101166328555162292106359957643853824
Q3E821	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	79	576173855599322741762003196268511232
Q3E820	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	49	96932598327560852471808
Q3E819	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	63	19515109674992726100763880718336
Q3E818	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	50	13631146639813244878848
Q3E817	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	63	1736635126107140787043074834432
Q3E816	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	71	101166328555162292106359957643853824
Q3E815	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	49	7851540464532429050216448
Q3E814	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	58	48239864614087244084529856512
Q3E813	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	49	3925770232266214525108224
Q3E811	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	62	457385383007642017986653454336
Q3E810	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	57	24119932307043622042264928256
Q3E809	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	52	775460786620486819774464
Q3E808	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	48	43081154812249267765248
Q3E807	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	68	152461794335880672662217818112
Q3E806	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	69	110625380275069966418304613683554156544
Q3E805	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	51	1418309623448535564288
Q3E804	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	55	49629490343711156465565696
Q3E802	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	36	328683126924509184
Q3E801	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	27	35664401793024
Q3E7Z9	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	31	338151365148672
Q3E7Z8	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	88	604162076808915443265834263530450433605632
Q3E7Z7	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	40	2337302235907620864
Q3E7Z6	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	27	63403380965376
Q3E7Z5	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	69	3161447767348821628323748676370432
Q3E7Z4	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	54	51059146444147280314368
Q3E7Z3	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	45	897524058588526411776
Q3E7Z2	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	85	89505492860580065669012483485992656830464
Q3E7Z1	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	64	74096432047238006913837859602432
Q3E7Z0	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	62	5488624596091704215839841452032
Q3E7Y9	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	61	2382215536498135510347153408
Q3E7Y8	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	44	897524058588526411776
Q3E7Y7	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	49	1744786769896095344492544
Q3E7Y6	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	73	9218781689589163868192051140296179712
Q3E7Y5	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	667	5466413306787413647973770298056987410087773859121769287486810310681982440415080230566070931053839473787992646955633194206376036451586012817331229252319512133761524751004162566781999889462559665980424575747010958570018640542664501810871909005350632417766611076137444331040337457837702701064532069383222751155223838164752374935714791424
Q3E7Y4	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	105	692743025187145947242760521300624066895160113364992
Q3E7Y3	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	130	69407999900519784757031353752412828383779580889293046633564471296
Q3E7X9	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	67	4855983770647790021105277966904983552
Q3E7X8	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	1277	207614955209443526439823445815870502754626739410438948986254224053554261190178251985596738436003091163377825651951984096900083176065515769124892492025719145322193725707199035650648533002935331960738911669574687107681790588585286537732817568705946291968149350933654955684418388684940935440681548568576217517563577417458520894705038893308610002986609390800183069838408656047129659970297612433308903100952661246836092491293966179009550631178254290436606307168906231062643166038352340823476228811996962845322443756551372187727752781897693243358428940579145345866481855273955736313837839074843667342676688386666103095248983431241232697265227152318529536
Q3E7C1	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	72	18968686604092929769942492058222592
Q3E7B9	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	74	13828172534383745802288076710444269568
Q3E7B7	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	68	39030219349985452201527761436672
Q3E7B6	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	73	1213995942661947505276319491726245888
Q3E7B5	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	62	217079390763392598380384354304
Q3E7B4	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	63	6352574763995028027592409088
Q3E7B3	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	70	186680329214180568330889035590997639168
Q3E7B2	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	85	2619273682248342113770827134478065860608
Q3E7B0	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	37	64925062108545024
Q3E7A9	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	73	8430527379596857675529996470321152
Q3E7A8	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	72	67444219036774861404239971762569216
Q3E7A7	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	99	902009147379096285472344428776854253769739730944
Q3E7A6	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	36	59902499881991798784
Q3E7A5	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	60	1302476344580355590282306125824
Q3E7A4	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	109	950264780777977979756873143073558390802688770048
Q3E7A3	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	74	1208324153617830886531668527060900867211264
Q3E7A2	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	54	162809543072544448785288265728
Q3E7A0	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	39	70995555415693983744
Q3E798	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	87	24468564110761075452266287672983242561028096
Q3E796	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	67	3330578717865425254530368975929344
Q3E795	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	98	20856291484839022875322318640846274695257915392
Q3E794	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	53	549482207869837514650347896832
Q3E793	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	110	13839233927347903306965875178770827266587780274192384
Q3E792	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	108	11349901724666199199625388380989424712010303297372028928
Q3E791	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	96	60201843424013781015869667533416145416089501696
Q3E790	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	80	43703853935830110189947501702144851968
Q3E789	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	49	211991592542375584355844096
Q3E787	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	52	4652764719722920918646784
Q3E786	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	66	2744312298045852107919920726016
Q3E785	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	79	310782961321458561350737789881918947328
Q3E784	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	85	22376373215145016417253120871498164207616
Q3E782	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	47	1163191179930730229661696
Q3E781	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	34	657366253849018368
Q3E778	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	34	584325558976905216
Q3E776	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	120	45187499935234234867858954265893768479023164641466827235393536
Q3E775	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	16	644972544
Q3E774	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	43	567964443325551869952
Q3E772	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	92	3017403281950090115063992858918731871420416
Q3E771	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	56	66172653791614875287420928
Q3E770	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	120	200606817778828485921861804722831140987401115544254432061423616
Q3E769	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	90	16782279911358762312939840653623623155712
Q3E767	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	46	6382393305518410039296
Q3E766	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	64	31259432269928534166775347019776
Q3E765	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	70	702543948299738139627499705860096
Q3E764	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	64	13384848885454544650729684992
Q3E763	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	66	512154538310509103788447285572009984
Q3E762	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	66	2810175793198952558509998823440384
Q3E760	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	96	761070218101112490867290611780470776618217897984
Q3E758	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	44	224381014647131602944
Q3E757	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	174	700032243222913492083679114384125391618909517559750421672984476154343966589011475038208
Q3E756	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	94	17680097355176309267953083157726944559104
Q3E755	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	54	1130621826892669783231168512
Q3E754	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	87	154665491663082353476053571463795311003041792
Q3E752	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	67	995628422475629697764741523151987408896
